,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,c_Cloud_3vs9,c_Humidity_3vs9,Location_Humidity3pm,c_Location_Humidity3pm,c_Location_RainToday_Yes,PROB
2411,13.9,20.4,0.0,0.0,0.0,0,0.0,SW,SSW,26.0,35.0,54.0,60.0,1010.9,1010.1,8.0,8.0,18.4,19.6,No,1.0,1.11,48.60126582278481,1.23,0.259,0.31519274376417233
2413,13.5,22.4,2.6,0.0,0.0,SSW,46.0,WNW,WNW,19.0,26.0,84.0,51.0,1007.1,1004.9,8.0,7.0,15.6,21.8,Yes,0.88,0.61,48.60126582278481,1.05,0.259,0.22748815165876776
2415,9.6,25.1,0.0,7.0,0.0,WNW,69.0,WNW,W,31.0,35.0,46.0,24.0,1011.1,1005.1,3.0,6.0,18.0,24.4,No,2.0,0.52,48.60126582278481,0.49,0.259,0.5476190476190477
2417,11.6,21.5,0.0,3.8,0.0,0,0.0,NNE,NNW,15.0,9.0,72.0,76.0,1001.1,996.1,8.0,8.0,15.3,19.5,No,1.0,1.06,48.60126582278481,1.56,0.259,0.437125748502994
2418,9.1,20.0,6.2,4.2,0.0,NW,67.0,NW,WNW,31.0,43.0,36.0,53.0,1001.0,1000.5,0.0,7.0,17.1,16.4,Yes,0.0,1.47,48.60126582278481,1.09,0.259,0.3986013986013986
2421,13.4,26.3,0.0,0.0,0.0,NW,76.0,N,NW,7.0,33.0,55.0,62.0,1002.2,1000.6,8.0,8.0,18.3,20.0,No,1.0,1.13,48.60126582278481,1.28,0.259,0.6691176470588235
2426,12.4,25.9,0.0,0.0,0.0,0,0.0,WNW,S,28.0,33.0,45.0,72.0,1015.5,1015.8,8.0,6.0,21.7,21.1,No,0.75,1.6,48.60126582278481,1.48,0.259,0.437125748502994
2428,13.8,33.4,0.0,5.356814357823893,0.0,WNW,59.0,0,NW,0.0,33.0,57.0,30.0,1010.3,1005.2,1.0,0.0,21.5,31.7,No,0.0,0.53,48.60126582278481,0.62,0.259,0.5476190476190477
2429,10.7,21.7,8.6,8.4,0.0,WSW,54.0,W,WNW,30.0,28.0,56.0,20.0,1014.2,1012.5,0.0,0.0,14.8,21.0,Yes,0.0,0.36,48.60126582278481,0.41,0.259,0.3741496598639456
2431,11.8,16.0,13.4,8.8,0.0,SSW,48.0,SW,SW,26.0,17.0,94.0,90.0,1020.0,1021.1,8.0,8.0,12.3,13.7,Yes,1.0,0.96,48.60126582278481,1.85,0.259,0.7237569060773481
2435,16.1,22.3,0.0,5.356814357823893,0.0,WNW,56.0,WSW,W,2.0,15.0,63.0,89.0,1005.9,1010.5,8.0,8.0,19.1,13.0,No,1.0,1.41,48.60126582278481,1.83,0.259,0.9321739130434783
2436,9.5,25.0,4.8,3.2,0.0,WNW,52.0,WNW,WNW,33.0,37.0,60.0,29.0,1016.0,1012.3,0.0,0.0,15.8,24.1,Yes,0.0,0.48,48.60126582278481,0.6,0.259,0.3741496598639456
2440,18.0,19.4,9.6,0.0,0.0,WNW,50.0,WNW,NW,19.0,28.0,97.0,80.0,1010.2,1009.3,8.0,8.0,18.1,17.7,Yes,1.0,0.82,48.60126582278481,1.65,0.259,0.640074211502783
2441,8.1,18.7,3.0,0.0,0.0,SSW,65.0,WSW,S,28.0,41.0,56.0,42.0,1017.8,1017.5,8.0,0.0,13.3,17.9,Yes,0.0,0.75,48.60126582278481,0.86,0.259,0.3741496598639456
2445,12.8,23.5,0.0,8.0,0.0,S,44.0,W,SE,13.0,33.0,50.0,64.0,1014.7,1014.5,7.0,3.0,21.0,22.2,No,0.43,1.28,48.60126582278481,1.32,0.259,0.56
2446,15.8,20.1,0.6,4.6,0.0,SSE,35.0,SSE,SE,19.0,17.0,92.0,80.0,1019.5,1017.6,8.0,8.0,16.4,18.5,No,1.0,0.87,48.60126582278481,1.65,0.259,0.334841628959276
2447,14.8,26.0,2.0,0.0,0.0,ENE,43.0,WSW,ENE,6.0,31.0,89.0,64.0,1019.6,1016.6,5.0,0.0,17.8,23.9,Yes,0.0,0.72,48.60126582278481,1.32,0.259,0.6138613861386139
2454,12.5,31.5,0.0,0.0,0.0,WNW,76.0,NW,WSW,22.0,43.0,32.0,7.0,1003.0,1004.8,0.0,0.0,25.7,28.5,No,0.0,0.22,48.60126582278481,0.14,0.259,0.2184873949579832
2455,13.7,26.6,0.0,0.0,0.0,S,65.0,W,SE,30.0,28.0,30.0,32.0,1009.7,1007.6,0.0,0.0,20.1,22.6,No,0.0,1.07,48.60126582278481,0.66,0.259,0.5476190476190477
2457,13.1,36.0,0.0,10.0,0.0,SSW,72.0,NNW,E,13.0,17.0,36.0,23.0,1008.0,1005.2,0.0,0.0,26.0,33.8,No,0.0,0.64,48.60126582278481,0.47,0.259,0.2184873949579832
2458,17.6,23.2,3.2,7.2,0.0,S,31.0,S,ESE,22.0,19.0,78.0,77.0,1012.3,1009.3,8.0,8.0,20.8,21.0,Yes,1.0,0.99,48.60126582278481,1.58,0.259,0.640074211502783
2459,15.1,25.8,8.0,7.6,0.0,ESE,33.0,NW,ESE,20.0,26.0,83.0,63.0,1009.2,1006.7,2.0,1.0,20.3,23.5,Yes,0.5,0.76,48.60126582278481,1.3,0.259,0.3755274261603376
2460,17.9,33.2,0.0,0.0,0.0,WNW,72.0,WNW,WNW,17.0,50.0,60.0,15.0,999.3,995.2,1.0,0.0,25.7,31.2,Null,0.0,0.25,48.60126582278481,0.31,0.259,0.3741496598639456
2461,15.1,24.8,22.8,5.356814357823893,0.0,WNW,56.0,WNW,SW,31.0,24.0,47.0,40.0,1002.9,1003.7,0.0,0.0,20.9,23.2,Yes,0.0,0.85,48.60126582278481,0.82,0.259,0.3741496598639456
2466,15.9,24.2,0.0,0.0,0.0,S,48.0,S,SSE,26.0,30.0,76.0,70.0,1017.3,1017.4,0.0,7.0,22.8,22.5,No,0.0,0.92,48.60126582278481,1.44,0.259,0.2396694214876033
2470,15.7,34.2,0.0,10.2,0.0,SW,69.0,N,ENE,11.0,24.0,56.0,37.0,1010.3,1004.6,0.0,7.0,23.9,31.3,No,0.0,0.66,48.60126582278481,0.76,0.259,0.5476190476190477
2471,15.2,22.3,1.4,8.0,0.0,SSE,48.0,WSW,SSE,20.0,28.0,41.0,52.0,1012.5,1012.6,0.0,0.0,19.4,20.2,Yes,0.0,1.27,48.60126582278481,1.07,0.259,0.3986013986013986
2474,15.1,26.3,0.0,0.0,0.0,SE,50.0,SE,ESE,17.0,35.0,73.0,70.0,1016.3,1015.6,4.0,8.0,23.0,23.4,No,2.0,0.96,48.60126582278481,1.44,0.259,0.31208053691275167
2476,17.1,26.3,0.0,8.0,0.0,SSE,48.0,S,SSE,24.0,33.0,75.0,65.0,1011.3,1009.4,6.0,4.0,22.7,23.7,No,0.67,0.87,48.60126582278481,1.34,0.259,0.5362318840579711
2481,19.9,24.5,0.0,7.4,0.0,SE,37.0,E,E,17.0,22.0,66.0,58.0,1019.0,1017.5,8.0,8.0,21.3,22.8,No,1.0,0.88,48.60126582278481,1.19,0.259,0.31208053691275167
2489,10.4,17.6,7.6,0.0,0.0,WNW,59.0,WSW,NNW,9.0,19.0,92.0,66.0,1011.4,1005.7,8.0,7.0,10.9,16.8,Yes,0.88,0.72,59.3551912568306,1.11,0.164,0.21568627450980393
2491,13.3,15.8,30.0,0.0,0.0,S,80.0,SW,SW,22.0,24.0,96.0,90.0,1016.2,1017.3,8.0,8.0,14.0,14.5,Yes,1.0,0.94,59.3551912568306,1.52,0.164,0.7237569060773481
2492,12.6,16.3,37.4,0.0,0.0,SSW,41.0,SW,SE,17.0,24.0,87.0,81.0,1020.3,1018.8,6.0,8.0,14.0,15.8,Yes,1.33,0.93,59.3551912568306,1.36,0.164,0.64
2493,10.3,16.9,3.2,0.0,0.0,S,31.0,SW,SSE,13.0,15.0,76.0,65.0,1023.5,1022.4,2.0,4.0,13.0,16.3,Yes,2.0,0.86,59.3551912568306,1.1,0.164,0.22330097087378642
2504,15.5,16.3,10.0,0.0,0.0,SSW,46.0,SW,SW,13.0,13.0,95.0,92.0,1020.9,1018.7,8.0,8.0,15.8,15.8,Yes,1.0,0.97,59.3551912568306,1.55,0.164,0.7237569060773481
2505,13.9,17.9,9.8,0.0,0.0,SSW,39.0,SW,SE,15.0,2.0,89.0,87.0,1019.9,1015.5,8.0,8.0,15.3,16.9,Yes,1.0,0.98,59.3551912568306,1.47,0.164,0.8900523560209425
2506,14.6,25.3,0.4,0.0,0.0,NW,80.0,N,NW,20.0,43.0,72.0,43.0,1007.5,999.3,0.0,0.0,17.5,25.0,No,0.0,0.6,59.3551912568306,0.72,0.164,0.5476190476190477
2507,12.7,16.2,9.2,0.0,0.0,W,74.0,W,W,30.0,31.0,40.0,35.0,1002.1,1003.8,0.0,0.0,13.6,15.4,Yes,0.0,0.88,59.3551912568306,0.59,0.164,0.21656050955414013
2516,12.8,16.8,0.0,0.0,0.0,W,28.0,N,NNE,20.0,9.0,59.0,62.0,1016.6,1012.5,7.0,7.0,15.6,16.1,No,1.0,1.05,59.3551912568306,1.04,0.164,0.22767857142857142
2517,12.8,14.1,0.2,0.0,0.0,SSW,48.0,SW,SW,17.0,22.0,66.0,89.0,1014.2,1015.2,8.0,8.0,13.7,10.1,No,1.0,1.35,59.3551912568306,1.5,0.164,0.9321739130434783
2518,9.6,14.7,27.0,0.0,0.0,SSW,74.0,SW,SSW,26.0,43.0,85.0,71.0,1019.9,1019.4,8.0,8.0,10.9,14.0,Yes,1.0,0.84,59.3551912568306,1.2,0.164,0.21568627450980393
2519,9.7,14.5,15.6,0.0,0.0,SSW,63.0,SW,SSW,28.0,31.0,92.0,86.0,1025.7,1026.2,7.0,8.0,10.1,12.8,Yes,1.14,0.93,59.3551912568306,1.45,0.164,0.7237569060773481
2520,9.9,15.1,18.6,0.0,0.0,S,43.0,SW,S,20.0,26.0,82.0,74.0,1030.9,1028.6,8.0,7.0,12.5,14.1,Yes,0.88,0.9,59.3551912568306,1.25,0.164,0.3674698795180723
2521,10.2,15.7,4.0,0.0,0.0,SSE,30.0,WSW,S,9.0,17.0,74.0,70.0,1028.8,1026.8,4.0,8.0,13.0,14.8,Yes,2.0,0.95,59.3551912568306,1.18,0.164,0.22330097087378642
2524,11.1,19.1,0.0,0.0,0.0,NNW,50.0,NW,NNE,13.0,20.0,57.0,59.0,1022.1,1016.6,6.0,8.0,15.6,18.2,No,1.33,1.04,59.3551912568306,0.99,0.164,0.31208053691275167
2532,13.0,22.8,0.0,0.0,0.0,N,35.0,ESE,NNE,13.0,11.0,50.0,71.0,1025.3,1021.6,0.0,8.0,17.9,19.1,No,0.0,1.42,59.3551912568306,1.2,0.164,0.22767857142857142
2538,9.7,15.9,0.2,0.0,0.0,SSW,44.0,SW,S,30.0,28.0,61.0,62.0,1013.0,1013.3,0.0,7.0,13.9,14.8,No,0.0,1.02,59.3551912568306,1.04,0.164,0.3865546218487395
2539,11.0,13.4,3.0,0.0,0.0,SSE,52.0,SW,SW,17.0,20.0,84.0,92.0,1014.1,1009.1,8.0,8.0,12.0,11.7,Yes,1.0,1.1,59.3551912568306,1.55,0.164,0.9321739130434783
2540,8.8,16.4,43.2,0.0,0.0,SW,41.0,SW,SSE,20.0,24.0,61.0,60.0,1010.7,1010.4,8.0,3.0,11.7,14.4,Yes,0.38,0.98,59.3551912568306,1.01,0.164,0.23722627737226276
2548,14.2,17.0,9.2,0.0,0.0,N,41.0,S,S,26.0,11.0,94.0,93.0,1012.2,1006.0,8.0,8.0,14.6,14.7,Yes,1.0,0.99,59.3551912568306,1.57,0.164,0.8900523560209425
2549,14.1,18.7,21.6,0.0,0.0,WNW,83.0,WNW,W,28.0,39.0,58.0,48.0,996.1,1004.5,8.0,4.0,16.0,18.0,Yes,0.5,0.83,59.3551912568306,0.81,0.164,0.21656050955414013
2554,16.4,20.0,0.6,0.0,0.0,NE,46.0,NE,NE,7.0,35.0,79.0,83.0,1029.3,1024.0,8.0,1.0,17.7,18.5,No,0.12,1.05,59.3551912568306,1.4,0.164,0.4896907216494845
2555,14.8,20.7,0.0,0.0,0.0,NE,56.0,NNW,NE,33.0,39.0,59.0,81.0,1020.8,1014.9,0.0,0.0,19.6,18.2,No,0.0,1.37,59.3551912568306,1.36,0.164,0.6176470588235294
2560,15.5,21.8,0.2,0.0,0.0,NE,30.0,NW,NNE,15.0,15.0,85.0,81.0,1014.0,1007.1,7.0,1.0,17.3,20.1,No,0.14,0.95,59.3551912568306,1.36,0.164,0.7218543046357616
2564,12.8,17.1,0.2,0.0,0.0,N,24.0,WNW,N,4.0,15.0,75.0,78.0,1012.1,1005.3,8.0,8.0,15.1,15.3,No,1.0,1.04,59.3551912568306,1.31,0.164,0.437125748502994
2565,13.1,20.8,10.4,0.0,0.0,W,54.0,W,W,28.0,24.0,57.0,39.0,1008.3,1008.6,0.0,0.0,17.0,20.2,Yes,0.0,0.68,59.3551912568306,0.66,0.164,0.21656050955414013
2567,14.1,18.7,0.0,0.0,0.0,N,26.0,N,N,17.0,7.0,69.0,78.0,1012.0,1006.9,8.0,8.0,17.3,16.4,No,1.0,1.13,59.3551912568306,1.31,0.164,0.437125748502994
2568,13.1,18.5,0.8,0.0,0.0,SW,54.0,WSW,WSW,17.0,19.0,57.0,73.0,1006.6,1005.6,8.0,8.0,17.9,16.1,No,1.0,1.28,59.3551912568306,1.23,0.164,0.8018018018018018
2570,12.4,19.8,0.0,0.0,0.0,SW,20.0,SSE,NE,9.0,9.0,66.0,74.0,1012.4,1007.9,0.0,3.0,18.0,19.4,No,0.0,1.12,59.3551912568306,1.25,0.164,0.437125748502994
2572,10.4,17.5,2.6,0.0,0.0,WNW,41.0,SW,ESE,19.0,9.0,52.0,54.0,1012.9,1009.6,0.0,0.0,15.5,16.9,Yes,0.0,1.04,59.3551912568306,0.91,0.164,0.23722627737226276
2575,14.5,20.6,0.0,0.0,0.0,NW,65.0,N,N,30.0,19.0,78.0,72.0,1000.7,993.5,8.0,3.0,14.6,19.4,No,0.38,0.92,59.3551912568306,1.21,0.164,0.8018018018018018
2578,11.0,23.7,0.0,0.0,0.0,NE,46.0,NNE,NE,7.0,33.0,52.0,66.0,1012.2,1007.4,0.0,0.0,17.6,20.4,No,0.0,1.27,59.3551912568306,1.11,0.164,0.36585365853658536
2584,17.5,18.3,0.0,0.0,0.0,S,56.0,S,S,37.0,44.0,77.0,78.0,1017.6,1019.4,8.0,8.0,18.1,15.2,No,1.0,1.01,59.3551912568306,1.31,0.164,0.4896907216494845
2586,16.5,28.1,0.0,0.0,0.0,WSW,61.0,NNE,W,20.0,31.0,62.0,34.0,1006.6,1006.0,7.0,3.0,19.6,27.9,No,0.43,0.55,59.3551912568306,0.57,0.164,0.5476190476190477
2589,10.2,15.8,3.4,0.0,0.0,S,65.0,SW,S,33.0,43.0,63.0,57.0,1022.4,1023.1,0.0,0.0,13.3,15.3,Yes,0.0,0.9,59.3551912568306,0.96,0.164,0.21656050955414013
2591,11.7,23.5,0.0,0.0,0.0,NE,52.0,SW,NE,7.0,39.0,42.0,66.0,1022.0,1016.1,0.0,0.0,19.6,20.5,No,0.0,1.57,59.3551912568306,1.11,0.164,0.2396694214876033
2592,14.8,25.7,0.0,0.0,0.0,NE,61.0,NE,NE,30.0,43.0,52.0,65.0,1013.4,1006.8,0.0,0.0,19.6,21.5,No,0.0,1.25,59.3551912568306,1.1,0.164,0.6691176470588235
2596,12.8,20.3,0.0,0.0,0.0,NE,50.0,SSE,NE,9.0,41.0,64.0,62.0,1024.7,1020.7,1.0,2.0,16.5,19.3,No,2.0,0.97,59.3551912568306,1.04,0.164,0.31208053691275167
2597,15.7,21.3,0.0,0.0,0.0,SSW,41.0,NNE,NE,17.0,26.0,71.0,79.0,1018.5,1012.4,0.0,8.0,18.5,19.0,No,0.0,1.11,59.3551912568306,1.33,0.164,0.5
2598,14.5,17.7,0.4,0.0,0.0,S,59.0,SSW,S,30.0,39.0,89.0,83.0,1010.4,1010.8,8.0,8.0,14.6,14.0,No,1.0,0.93,59.3551912568306,1.4,0.164,0.6176470588235294
2601,11.5,23.0,0.0,0.0,0.0,NE,50.0,NW,NE,9.0,43.0,49.0,61.0,1018.0,1013.6,0.0,0.0,18.4,20.6,No,0.0,1.24,59.3551912568306,1.03,0.164,0.3865546218487395
2603,17.1,19.8,0.0,0.0,0.0,SSW,44.0,S,S,30.0,30.0,77.0,75.0,1016.4,1016.9,5.0,8.0,18.6,17.0,No,1.6,0.97,59.3551912568306,1.26,0.164,0.437125748502994
2604,13.3,18.4,0.0,0.0,0.0,S,30.0,SW,SSW,17.0,15.0,92.0,87.0,1021.0,1018.9,8.0,7.0,13.8,16.3,No,0.88,0.95,59.3551912568306,1.47,0.164,0.5209580838323353
2605,13.8,21.8,1.8,0.0,0.0,NE,39.0,SSW,NE,15.0,22.0,88.0,81.0,1020.0,1017.3,8.0,8.0,17.9,21.7,Yes,1.0,0.92,59.3551912568306,1.36,0.164,0.5
2606,17.9,26.2,0.0,0.0,0.0,N,59.0,NE,N,22.0,35.0,83.0,55.0,1012.4,1004.8,4.0,8.0,20.0,25.1,No,2.0,0.66,59.3551912568306,0.93,0.164,0.5476190476190477
2610,13.4,24.0,0.4,0.0,0.0,ENE,43.0,NW,ENE,17.0,20.0,40.0,70.0,1018.3,1015.3,0.0,0.0,20.7,21.7,No,0.0,1.75,59.3551912568306,1.18,0.164,0.2396694214876033
2614,14.1,27.6,0.0,0.0,0.0,NE,56.0,N,NE,13.0,39.0,35.0,65.0,1009.6,1005.3,0.0,0.0,22.7,21.9,No,0.0,1.86,59.3551912568306,1.1,0.164,0.36585365853658536
2615,18.1,20.2,0.0,0.0,0.0,SSW,41.0,SSE,SSW,9.0,19.0,80.0,79.0,1007.7,1008.2,7.0,8.0,18.5,20.2,No,1.14,0.99,59.3551912568306,1.33,0.164,0.5
2616,16.2,19.4,2.6,0.0,0.0,SSW,37.0,SSW,S,17.0,24.0,87.0,86.0,1013.5,1010.3,8.0,8.0,17.6,17.3,Yes,1.0,0.99,59.3551912568306,1.45,0.164,0.8900523560209425
2617,16.1,22.4,6.0,0.0,0.0,SSE,17.0,SSE,NE,6.0,13.0,85.0,74.0,1009.5,1007.3,1.0,0.0,18.9,22.2,Yes,0.0,0.87,59.3551912568306,1.25,0.164,0.640074211502783
2619,18.6,26.3,11.0,0.0,0.0,NNE,31.0,N,NNE,17.0,11.0,84.0,78.0,1001.0,996.9,7.0,1.0,20.3,24.2,Yes,0.14,0.93,59.3551912568306,1.31,0.164,0.640074211502783
2620,15.4,28.3,0.0,0.0,0.0,NW,91.0,WNW,WNW,19.0,43.0,33.0,17.0,998.2,995.4,0.0,0.0,24.0,26.8,No,0.0,0.52,59.3551912568306,0.29,0.164,0.2184873949579832
2621,17.0,23.0,0.0,0.0,0.0,S,56.0,SW,S,24.0,30.0,37.0,71.0,1002.0,1005.9,4.0,0.0,20.7,17.9,No,0.0,1.92,59.3551912568306,1.2,0.164,0.36585365853658536
2623,14.0,21.5,0.0,0.0,0.0,SSE,33.0,SSE,SSE,13.0,24.0,64.0,70.0,1020.0,1021.3,0.0,8.0,20.3,19.3,No,0.0,1.09,59.3551912568306,1.18,0.164,0.22767857142857142
2624,15.0,26.5,0.0,0.0,0.0,NE,50.0,E,NE,9.0,26.0,66.0,66.0,1025.5,1021.3,0.0,0.0,19.2,21.3,No,0.0,1.0,59.3551912568306,1.11,0.164,0.2396694214876033
2625,18.3,29.9,0.0,0.0,0.0,S,39.0,ESE,NNE,4.0,13.0,43.0,73.0,1016.0,1013.4,0.0,0.0,26.1,23.5,No,0.0,1.7,59.3551912568306,1.23,0.164,0.437125748502994
2626,18.1,20.5,0.0,0.0,0.0,S,43.0,S,SSE,28.0,15.0,80.0,74.0,1018.5,1019.0,8.0,8.0,19.7,19.5,No,1.0,0.93,59.3551912568306,1.25,0.164,0.4896907216494845
2628,18.0,24.8,0.0,0.0,0.0,N,31.0,NE,N,15.0,15.0,82.0,80.0,1018.0,1014.4,8.0,0.0,21.9,23.0,No,0.0,0.98,59.3551912568306,1.35,0.164,0.7218543046357616
2629,21.0,25.2,0.0,0.0,0.0,SSW,46.0,ENE,NNE,17.0,24.0,71.0,76.0,1014.0,1011.8,3.0,8.0,23.8,22.4,No,2.67,1.07,59.3551912568306,1.28,0.164,0.437125748502994
2630,19.9,24.0,0.0,0.0,0.0,S,65.0,E,S,11.0,46.0,72.0,87.0,1009.9,1008.6,0.0,8.0,22.1,19.4,No,0.0,1.21,59.3551912568306,1.47,0.164,0.9321739130434783
2631,12.4,20.6,3.4,0.0,0.0,SSW,50.0,SSW,SSE,30.0,22.0,43.0,54.0,1013.0,1011.5,0.0,0.0,18.4,20.3,Yes,0.0,1.26,59.3551912568306,0.91,0.164,0.21656050955414013
2632,14.8,22.1,0.0,0.0,0.0,WNW,37.0,SW,SE,11.0,22.0,37.0,59.0,1012.7,1013.1,0.0,4.0,20.1,21.1,No,0.0,1.59,59.3551912568306,0.99,0.164,0.3865546218487395
2634,18.1,23.4,0.2,0.0,0.0,ESE,33.0,ESE,E,22.0,22.0,78.0,71.0,1018.4,1017.5,8.0,8.0,19.4,20.8,No,1.0,0.91,59.3551912568306,1.2,0.164,0.22767857142857142
2635,18.9,24.9,0.8,0.0,0.0,ENE,33.0,NNE,NNE,13.0,24.0,71.0,76.0,1014.7,1011.0,4.0,0.0,23.0,23.9,No,0.0,1.07,59.3551912568306,1.28,0.164,0.437125748502994
2636,17.7,21.9,0.0,0.0,0.0,SSE,37.0,S,SSE,26.0,24.0,75.0,76.0,1012.1,1011.4,0.0,8.0,20.5,19.8,No,0.0,1.01,59.3551912568306,1.28,0.164,0.437125748502994
2637,18.4,25.0,0.0,0.0,0.0,NW,37.0,ENE,N,13.0,17.0,68.0,73.0,1007.3,1005.3,1.0,8.0,22.7,22.7,Null,8.0,1.07,59.3551912568306,1.23,0.164,0.437125748502994
2638,17.6,26.4,0.0,0.0,0.0,SSW,50.0,E,NNE,7.0,9.0,79.0,73.0,1007.8,1007.3,8.0,4.0,22.3,25.0,No,0.5,0.92,59.3551912568306,1.23,0.164,0.8018018018018018
2639,19.8,24.6,0.0,0.0,0.0,SSW,44.0,S,E,13.0,15.0,76.0,60.0,1016.6,1015.1,8.0,8.0,20.5,23.1,No,1.0,0.79,59.3551912568306,1.01,0.164,0.31208053691275167
2641,21.5,26.6,2.2,0.0,0.0,S,65.0,0,N,0.0,13.0,85.0,78.0,1008.8,1006.3,0.0,8.0,23.4,25.2,Yes,0.0,0.92,59.3551912568306,1.31,0.164,0.8387096774193549
2642,19.2,24.2,0.0,0.0,0.0,SW,41.0,SE,NNE,7.0,6.0,85.0,88.0,1012.3,1010.3,8.0,8.0,20.7,21.1,No,1.0,1.04,59.3551912568306,1.48,0.164,0.6296296296296297
2643,18.9,23.7,8.4,0.0,0.0,NNE,35.0,S,ENE,19.0,17.0,80.0,66.0,1015.8,1014.3,4.0,0.0,20.5,23.1,Yes,0.0,0.82,59.3551912568306,1.11,0.164,0.23684210526315788
2644,19.8,26.7,0.0,0.0,0.0,NE,61.0,NE,NE,24.0,43.0,73.0,80.0,1007.5,999.9,0.0,8.0,22.6,23.6,No,0.0,1.1,59.3551912568306,1.35,0.164,0.6176470588235294
2645,16.8,25.9,0.0,0.0,0.0,W,59.0,W,SE,30.0,22.0,35.0,60.0,1007.1,1010.1,0.0,0.0,20.8,21.6,No,0.0,1.71,59.3551912568306,1.01,0.164,0.5476190476190477
2646,15.1,23.4,0.0,0.0,0.0,NE,35.0,SE,ENE,9.0,20.0,60.0,58.0,1022.6,1020.7,2.0,8.0,20.0,21.4,No,4.0,0.97,59.3551912568306,0.98,0.164,0.22767857142857142
2647,18.4,24.2,0.0,0.0,0.0,SSE,33.0,SSE,SSE,11.0,20.0,69.0,71.0,1022.2,1021.4,0.0,8.0,21.5,22.3,No,0.0,1.03,59.3551912568306,1.2,0.164,0.22767857142857142
2648,18.9,30.6,3.2,0.0,0.0,NE,44.0,NE,NE,20.0,28.0,70.0,70.0,1022.5,1018.4,4.0,0.0,22.9,24.0,Yes,0.0,1.0,59.3551912568306,1.18,0.164,0.23684210526315788
2649,19.9,38.0,0.0,0.0,0.0,NW,46.0,NW,NE,22.0,24.0,30.0,71.0,1013.7,1009.7,0.0,4.0,30.1,24.7,No,0.0,2.37,59.3551912568306,1.2,0.164,0.5362318840579711
2650,22.0,34.6,0.0,0.0,0.0,NW,76.0,NW,WNW,44.0,17.0,22.0,24.0,1005.7,1007.8,0.0,8.0,32.9,31.7,No,0.0,1.09,59.3551912568306,0.4,0.164,0.5476190476190477
2651,16.1,18.3,10.0,0.0,0.0,SSE,41.0,SSE,SSE,31.0,22.0,93.0,86.0,1018.2,1018.1,8.0,8.0,16.6,16.9,Yes,1.0,0.92,59.3551912568306,1.45,0.164,0.7237569060773481
2652,15.9,24.9,13.8,0.0,0.0,SE,35.0,SSE,S,20.0,9.0,93.0,93.0,1014.3,1009.3,8.0,8.0,17.6,18.3,Yes,1.0,1.0,59.3551912568306,1.57,0.164,0.8900523560209425
2653,17.3,33.6,8.0,0.0,0.0,SSW,78.0,N,NW,9.0,20.0,64.0,29.0,1006.3,1004.1,0.0,2.0,24.6,31.1,Yes,0.0,0.45,59.3551912568306,0.49,0.164,0.21656050955414013
2654,17.1,20.3,0.0,0.0,0.0,S,54.0,S,S,22.0,24.0,64.0,60.0,1019.7,1020.9,8.0,8.0,17.7,17.7,No,1.0,0.94,59.3551912568306,1.01,0.164,0.31208053691275167
2656,16.6,26.8,0.0,0.0,0.0,NE,52.0,NE,NE,24.0,39.0,67.0,72.0,1009.8,1004.6,0.0,0.0,21.2,23.3,No,0.0,1.07,59.3551912568306,1.21,0.164,0.6176470588235294
2659,19.3,23.7,0.0,0.0,0.0,NE,56.0,NNE,NE,13.0,44.0,66.0,68.0,1018.9,1015.8,6.0,0.0,23.0,22.8,No,0.0,1.03,59.3551912568306,1.15,0.164,0.2396694214876033
2660,19.0,25.1,0.0,0.0,0.0,WNW,48.0,SE,N,7.0,13.0,80.0,83.0,1015.9,1014.4,0.0,4.0,22.3,21.7,No,0.0,1.04,59.3551912568306,1.4,0.164,0.8018018018018018
2661,18.7,25.2,0.0,0.0,0.0,ENE,35.0,ESE,NE,9.0,28.0,78.0,73.0,1016.9,1015.4,0.0,0.0,22.1,24.6,No,0.0,0.94,59.3551912568306,1.23,0.164,0.437125748502994
2662,20.5,24.7,0.0,0.0,0.0,NE,50.0,ENE,NE,19.0,33.0,78.0,76.0,1013.9,1011.4,0.0,8.0,22.5,23.0,No,0.0,0.97,59.3551912568306,1.28,0.164,0.6176470588235294
2663,19.3,25.3,0.6,0.0,0.0,NNE,24.0,NNE,S,6.0,9.0,79.0,75.0,1014.7,1013.8,1.0,0.0,22.8,24.9,No,0.0,0.95,59.3551912568306,1.26,0.164,0.437125748502994
2664,19.1,28.1,0.0,0.0,0.0,NE,54.0,NE,NNE,19.0,20.0,82.0,75.0,1012.8,1009.3,0.0,1.0,22.3,22.9,No,0.0,0.91,59.3551912568306,1.26,0.164,0.8018018018018018
2665,19.2,33.3,0.0,0.0,0.0,NW,22.0,ESE,N,11.0,9.0,46.0,59.0,1006.1,1004.9,8.0,8.0,27.3,25.5,No,1.0,1.28,59.3551912568306,0.99,0.164,0.2354948805460751
2667,19.6,23.1,0.4,0.0,0.0,S,43.0,S,SSW,30.0,17.0,88.0,80.0,1004.1,1004.1,8.0,8.0,21.2,22.5,No,1.0,0.91,59.3551912568306,1.35,0.164,0.5
